"kingdom" "phylum" "class" "order" "family" "genus" "binomial" "statut" "category" "code" "name" "stressCode" "stressName" "scope" "severity" "timing" "threat"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DASYUROMORPHIA" "DASYURIDAE" "Dasyurus" "Dasyurus albopunctatus" "endemic" "NT" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DASYUROMORPHIA" "DASYURIDAE" "Dasyurus" "Dasyurus albopunctatus" "endemic" "NT" "2.1.1" "Shifting agriculture" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DASYUROMORPHIA" "DASYURIDAE" "Dasyurus" "Dasyurus albopunctatus" "endemic" "NT" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DASYUROMORPHIA" "DASYURIDAE" "Dasyurus" "Dasyurus albopunctatus" "endemic" "NT" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DASYUROMORPHIA" "DASYURIDAE" "Dasyurus" "Dasyurus albopunctatus" "endemic" "NT" "2.1.3" "Agro-industry farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DASYUROMORPHIA" "DASYURIDAE" "Dasyurus" "Dasyurus albopunctatus" "endemic" "NT" "5.1.2" "Unintentional effects (species is not the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DASYUROMORPHIA" "DASYURIDAE" "Dasyurus" "Dasyurus albopunctatus" "endemic" "NT" "8.1.2" "Named species" "2.1" "Species mortality" "" "" "Future" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DASYUROMORPHIA" "DASYURIDAE" "Myoictis" "Myoictis wallacei" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "DASYUROMORPHIA" "DASYURIDAE" "Myoictis" "Myoictis melas" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "DASYUROMORPHIA" "DASYURIDAE" "Planigale" "Planigale novaeguineae" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Spilocuscus" "Spilocuscus kraemeri" "endemic" "NT" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Spilocuscus" "Spilocuscus kraemeri" "endemic" "NT" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Spilocuscus" "Spilocuscus papuensis" "endemic" "VU" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Future" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Spilocuscus" "Spilocuscus papuensis" "endemic" "VU" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Future" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Spilocuscus" "Spilocuscus rufoniger" "endemic" "CR" "2.1.3" "Agro-industry farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Spilocuscus" "Spilocuscus rufoniger" "endemic" "CR" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Spilocuscus" "Spilocuscus rufoniger" "endemic" "CR" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Spilocuscus" "Spilocuscus rufoniger" "endemic" "CR" "2.1.1" "Shifting agriculture" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Spilocuscus" "Spilocuscus rufoniger" "endemic" "CR" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Strigocuscus" "Strigocuscus pelengensis" "endemic" "LC" "8.1.2" "Named species" "2.3.2" "Competition" "" "" "Future" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger gymnotis" "endemic" "LC" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger lullulae" "endemic" "EN" "2.1.4" "Scale Unknown/Unrecorded" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger rothschildi" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger alexandrae" "endemic" "EN" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger alexandrae" "endemic" "EN" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger alexandrae" "endemic" "EN" "3.2" "Mining & quarrying" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Energy production and mining"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger alexandrae" "endemic" "EN" "8.1.2" "Named species" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger matanim" "endemic" "CR" "7.1.3" "Trend Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Past, Unlikely to Return" "Natural system modifications"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger matanim" "endemic" "CR" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger matanim" "endemic" "CR" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger matanim" "endemic" "CR" "2.1.1" "Shifting agriculture" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger matabiru" "endemic" "VU" "10.1" "Volcanoes" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Geological events"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger matabiru" "endemic" "VU" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Future" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger matabiru" "endemic" "VU" "8.1.2" "Named species" "2.3.2" "Competition" "" "" "Future" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger vestitus" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger orientalis" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger carmelitae" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger intercastellanus" "endemic" "LC" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger intercastellanus" "endemic" "LC" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger sericeus" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Phalanger" "Phalanger ornatus" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Strigocuscus" "Strigocuscus celebensis" "endemic" "NT" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Strigocuscus" "Strigocuscus celebensis" "endemic" "NT" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Strigocuscus" "Strigocuscus celebensis" "endemic" "NT" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Strigocuscus" "Strigocuscus celebensis" "endemic" "NT" "2.1.1" "Shifting agriculture" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Ailurops" "Ailurops ursinus" "endemic" "VU" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Ailurops" "Ailurops ursinus" "endemic" "VU" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Ailurops" "Ailurops ursinus" "endemic" "VU" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Ailurops" "Ailurops melanotis" "endemic" "CR" "2.1.4" "Scale Unknown/Unrecorded" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Ailurops" "Ailurops melanotis" "endemic" "CR" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Ailurops" "Ailurops melanotis" "endemic" "CR" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "PHALANGERIDAE" "Ailurops" "Ailurops melanotis" "endemic" "CR" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Lagostrophus" "Lagostrophus fasciatus" "endemic" "VU" "7.1.3" "Trend Unknown/Unrecorded" "1.2" "Ecosystem degradation" "Whole (>90%)" "Causing/Could cause fluctuations" "Ongoing" "Natural system modifications"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Lagostrophus" "Lagostrophus fasciatus" "endemic" "VU" "11.2" "Droughts" "1.2" "Ecosystem degradation" "Whole (>90%)" "Causing/Could cause fluctuations" "Ongoing" "Climate change and severe weather"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Lagostrophus" "Lagostrophus fasciatus" "endemic" "VU" "12.1" "Other threat" "1.2|2.1" "Ecosystem degradation|Species mortality" "Whole (>90%)" "Slow, Significant Declines" "Future" NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Lagostrophus" "Lagostrophus fasciatus" "endemic" "VU" "8.1.2" "Named species" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Lagostrophus" "Lagostrophus fasciatus" "endemic" "VU" "8.1.2" "Named species" "2.1" "Species mortality" "" "" "Ongoing" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus inustus" "endemic" "VU" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus inustus" "endemic" "VU" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus inustus" "endemic" "VU" "2.1.3" "Agro-industry farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus mbaiso" "endemic" "EN" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus mbaiso" "endemic" "EN" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus mbaiso" "endemic" "EN" "11.1" "Habitat shifting & alteration" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Future" "Climate change and severe weather"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus mbaiso" "endemic" "EN" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Thylogale" "Thylogale brunii" "endemic" "VU" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Thylogale" "Thylogale calabyi" "endemic" "EN" "8.1.2" "Named species" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Thylogale" "Thylogale calabyi" "endemic" "EN" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Thylogale" "Thylogale calabyi" "endemic" "EN" "11.1" "Habitat shifting & alteration" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Future" "Climate change and severe weather"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Thylogale" "Thylogale lanatus" "endemic" "EN" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Thylogale" "Thylogale browni" "endemic" "VU" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Thylogale" "Thylogale billardierii" "endemic" "LC" "8.1.2" "Named species" "2.1" "Species mortality" "" "" "Past, Likely to Return" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus pulcherrimus" "endemic" "CR" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus pulcherrimus" "endemic" "CR" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus pulcherrimus" "endemic" "CR" "2.1.4" "Scale Unknown/Unrecorded" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus pulcherrimus" "endemic" "CR" "2.1.1" "Shifting agriculture" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus matschiei" "endemic" "EN" "3.2" "Mining & quarrying" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Energy production and mining"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus matschiei" "endemic" "EN" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus matschiei" "endemic" "EN" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus matschiei" "endemic" "EN" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus goodfellowi" "endemic" "EN" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus goodfellowi" "endemic" "EN" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus goodfellowi" "endemic" "EN" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus goodfellowi" "endemic" "EN" "2.1.1" "Shifting agriculture" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus ursinus" "endemic" "VU" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus ursinus" "endemic" "VU" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus ursinus" "endemic" "VU" "2.1.1" "Shifting agriculture" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus ursinus" "endemic" "VU" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus spadix" "endemic" "VU" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Future" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus spadix" "endemic" "VU" "2.1.1" "Shifting agriculture" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Future" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus spadix" "endemic" "VU" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Future" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus dorianus" "endemic" "VU" "5.3.5" "Motivation Unknown/Unrecorded" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Future" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus dorianus" "endemic" "VU" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus scottae" "endemic" "CR" "2.1.1" "Shifting agriculture" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus scottae" "endemic" "CR" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "DIPROTODONTIA" "MACROPODIDAE" "Dendrolagus" "Dendrolagus scottae" "endemic" "CR" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
